algorithm,runtime,graph_nodes,Budget,Budget_numeric
non_spreading_dirlaynet_minbudget,0.4119363999925554,201.0,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1), (28, 2)])",19.0
non_spreading_minbudget,0.0301005999790504,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (28, 1), (36, 1)])",20.0
heuristic_minbudget,1.134100700030103,201.0,"(7, [(10, 1), (11, 1), (8, 1), (16, 1), (13, 1), (19, 1), (20, 1), (21, 2), (40, 2), (24, 2), (29, 2), (34, 2), (37, 2), (28, 2), (42, 3), (45, 3), (47, 3), (53, 3), (59, 3), (43, 3), (56, 3), (67, 4), (70, 4), (77, 4), (61, 4), (76, 4), (64, 4), (66, 4), (100, 5), (81, 5), (92, 5), (97, 5), (96, 5), (90, 5), (86, 5), (102, 6), (103, 6), (113, 6), (107, 6), (108, 6), (111, 6), (112, 6), (137, 7), (123, 7), (127, 7), (136, 7), (138, 7), (135, 7), (122, 7), (141, 8), (142, 8), (151, 8), (146, 8), (143, 8), (155, 8), (156, 8), (174, 9), (166, 9), (164, 9), (180, 9), (172, 9), (178, 9), (179, 9)])",7.0
non_spreading_dirlaynet_minbudget,0.3933684999938123,201.0,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])",18.0
non_spreading_minbudget,0.0408443000051192,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])",20.0
heuristic_minbudget,0.8038300999905914,201.0,"(5, [(6, 1), (4, 1), (20, 1), (10, 1), (11, 1), (37, 2), (36, 2), (22, 2), (40, 2), (27, 2), (49, 3), (41, 3), (50, 3), (42, 3), (53, 3), (66, 4), (64, 4), (71, 4), (62, 4), (76, 4), (92, 5), (91, 5), (96, 5), (84, 5), (94, 5), (112, 6), (115, 6), (108, 6), (111, 6), (117, 6), (122, 7), (123, 7), (124, 7), (126, 7), (137, 7), (155, 8), (158, 8), (152, 8), (143, 8), (156, 8), (178, 9), (166, 9), (173, 9), (163, 9), (174, 9)])",5.0
non_spreading_dirlaynet_minbudget,0.322734700050205,196.0,"(7, [(5, 1), (16, 1), (19, 1), (20, 1), (21, 1), (25, 1), (29, 1), (14, 2), (15, 2), (17, 2), (22, 2), (23, 2), (26, 2)])",7.0
non_spreading_minbudget,0.0247297000023536,196.0,"(13, [(5, 1), (14, 1), (15, 1), (16, 1), (17, 1), (29, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (25, 1), (26, 1)])",13.0
heuristic_minbudget,0.4472620000015013,196.0,"(3, [(5, 1), (7, 1), (4, 1), (17, 2), (26, 2), (14, 2), (39, 3), (27, 3), (28, 3), (43, 4), (49, 4), (40, 4), (62, 5), (56, 5), (57, 5), (77, 6), (66, 6), (69, 6), (89, 7), (85, 7), (83, 7), (92, 8), (94, 8), (103, 8), (105, 9), (110, 9), (114, 9), (128, 10), (126, 10), (121, 10), (134, 11), (132, 11), (136, 11), (151, 12), (149, 12), (153, 12), (166, 13), (162, 13), (159, 13)])",3.0
non_spreading_dirlaynet_minbudget,0.3062262000166811,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
non_spreading_minbudget,0.0239221999654546,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
heuristic_minbudget,0.4610761000076309,196.0,"(3, [(2, 1), (11, 1), (7, 1), (26, 2), (14, 2), (20, 2), (31, 3), (39, 3), (27, 3), (47, 4), (49, 4), (40, 4), (57, 5), (62, 5), (56, 5), (66, 6), (67, 6), (75, 6), (89, 7), (86, 7), (81, 7), (92, 8), (94, 8), (103, 8), (115, 9), (110, 9), (114, 9), (126, 10), (121, 10), (128, 10), (132, 11), (136, 11), (138, 11), (146, 12), (151, 12), (149, 12), (169, 13), (162, 13), (159, 13), (171, 14), (177, 14), (180, 14)])",3.0
non_spreading_dirlaynet_minbudget,0.2983475000364706,196.0,"(1, [(189, 1)])",1.0
non_spreading_minbudget,0.0189859999809414,196.0,"(1, [(189, 1)])",1.0
heuristic_minbudget,0.3929646000033244,196.0,"(1, [(7, 1), (26, 2), (39, 3), (40, 4), (62, 5), (66, 6), (89, 7), (92, 8), (110, 9), (126, 10), (132, 11), (151, 12), (159, 13), (180, 14)])",1.0
non_spreading_dirlaynet_minbudget,0.3303280000109225,196.0,"(7, [(16, 1), (19, 1), (20, 1), (21, 1), (23, 1), (25, 1), (29, 1), (14, 2), (15, 2), (17, 2), (22, 2), (24, 2), (26, 2)])",7.0
non_spreading_minbudget,0.0235201000468805,196.0,"(13, [(14, 1), (15, 1), (16, 1), (17, 1), (29, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])",13.0
heuristic_minbudget,0.4538837000145577,196.0,"(4, [(7, 1), (4, 1), (3, 1), (10, 1), (24, 2), (26, 2), (14, 2), (20, 2), (30, 3), (31, 3), (39, 3), (27, 3), (45, 4), (43, 4), (49, 4), (44, 4), (57, 5), (64, 5), (61, 5), (62, 5), (69, 6), (73, 6), (74, 6), (66, 6), (89, 7), (86, 7), (81, 7), (85, 7), (104, 8), (93, 8), (95, 8), (96, 8), (114, 9), (105, 9), (115, 9), (106, 9), (126, 10), (121, 10), (128, 10), (123, 10), (142, 11), (132, 11), (136, 11), (138, 11), (151, 12), (155, 12), (144, 12), (150, 12), (166, 13), (159, 13), (164, 13), (158, 13), (176, 14), (180, 14), (171, 14), (172, 14)])",4.0
non_spreading_dirlaynet_minbudget,0.3322950999718159,196.0,"(2, [(54, 1), (78, 1), (136, 1), (176, 1), (43, 2), (113, 5), (108, 6)])",2.0
non_spreading_minbudget,0.1124011999927461,196.0,"(7, [(136, 1), (43, 1), (108, 1), (78, 1), (176, 1), (113, 1), (54, 1)])",7.0
heuristic_minbudget,0.3752658999874256,196.0,"(2, [(7, 1), (4, 1), (26, 2), (14, 2), (39, 3), (27, 3), (43, 4), (40, 4), (54, 5), (62, 5), (78, 6), (66, 6), (89, 7), (86, 7), (103, 8), (92, 8), (113, 9), (108, 9), (126, 10), (121, 10), (136, 11), (132, 11), (151, 12), (149, 12), (159, 13), (164, 13)])",2.0
non_spreading_dirlaynet_minbudget,0.3467153999954462,196.0,"(6, [(16, 1), (19, 1), (20, 1), (21, 1), (25, 1), (29, 1), (14, 2), (15, 2), (17, 2), (22, 2), (23, 2), (26, 2)])",6.0
non_spreading_minbudget,0.023664699983783,196.0,"(12, [(14, 1), (15, 1), (16, 1), (17, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (25, 1), (26, 1), (29, 1)])",12.0
heuristic_minbudget,0.4836700999876484,196.0,"(4, [(7, 1), (4, 1), (3, 1), (10, 1), (26, 2), (14, 2), (20, 2), (16, 2), (38, 3), (39, 3), (27, 3), (28, 3), (48, 4), (51, 4), (40, 4), (45, 4), (57, 5), (53, 5), (62, 5), (56, 5), (66, 6), (69, 6), (78, 6), (73, 6), (87, 7), (91, 7), (79, 7), (84, 7), (103, 8), (92, 8), (94, 8), (98, 8), (108, 9), (110, 9), (114, 9), (107, 9), (123, 10), (130, 10), (129, 10), (126, 10), (132, 11), (136, 11), (138, 11), (139, 11), (147, 12), (154, 12), (144, 12), (151, 12), (159, 13), (164, 13), (158, 13), (161, 13), (175, 14), (178, 14), (180, 14), (171, 14)])",4.0
non_spreading_dirlaynet_minbudget,0.3266604999662377,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)])",13.0
non_spreading_minbudget,0.0209126999834552,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1)])",13.0
heuristic_minbudget,0.5033417000086047,196.0,"(6, [(4, 1), (11, 1), (5, 1), (6, 1), (12, 1), (7, 1), (21, 2), (26, 2), (14, 2), (20, 2), (16, 2), (23, 2), (27, 3), (36, 3), (38, 3), (39, 3), (28, 3), (35, 3), (40, 4), (46, 4), (48, 4), (45, 4), (41, 4), (52, 4), (60, 5), (62, 5), (56, 5), (57, 5), (58, 5), (64, 5), (75, 6), (72, 6), (74, 6), (68, 6), (70, 6), (71, 6), (81, 7), (87, 7), (88, 7), (84, 7), (89, 7), (86, 7), (99, 8), (104, 8), (92, 8), (94, 8), (103, 8), (98, 8), (112, 9), (109, 9), (110, 9), (114, 9), (107, 9), (117, 9), (125, 10), (119, 10), (126, 10), (121, 10), (128, 10), (123, 10), (138, 11), (132, 11), (136, 11), (142, 11), (137, 11), (143, 11), (147, 12), (145, 12), (151, 12), (149, 12), (154, 12), (146, 12), (161, 13), (167, 13)])",6.0
non_spreading_dirlaynet_minbudget,0.3273427999811247,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
non_spreading_minbudget,0.0226051999488845,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
heuristic_minbudget,0.7379582999856211,196.0,"(5, [(2, 1), (10, 1), (9, 1), (7, 1), (4, 1), (14, 2), (21, 2), (23, 2), (18, 2), (26, 2), (39, 3), (30, 3), (29, 3), (33, 3), (37, 3), (40, 4), (48, 4), (45, 4), (41, 4), (52, 4), (63, 5), (65, 5), (62, 5), (56, 5), (57, 5), (69, 6), (72, 6), (76, 6), (71, 6), (66, 6), (89, 7), (86, 7), (81, 7), (82, 7), (83, 7), (98, 8), (92, 8), (94, 8), (103, 8), (97, 8), (109, 9), (105, 9), (106, 9), (110, 9), (107, 9), (124, 10), (127, 10), (130, 10), (122, 10), (129, 10), (139, 11), (132, 11), (133, 11), (136, 11), (138, 11), (151, 12), (155, 12), (156, 12), (149, 12), (153, 12), (164, 13), (162, 13), (157, 13), (159, 13), (158, 13), (171, 14), (173, 14), (177, 14), (179, 14), (176, 14)])",5.0
non_spreading_dirlaynet_minbudget,0.3271337000187486,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
non_spreading_minbudget,0.1064713000087067,196.0,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])",13.0
heuristic_minbudget,0.498872299969662,196.0,"(3, [(3, 1), (7, 1), (4, 1), (22, 2), (18, 2), (26, 2), (39, 3), (27, 3), (28, 3), (40, 4), (48, 4), (45, 4), (56, 5), (57, 5), (65, 5), (73, 6), (72, 6), (68, 6), (81, 7), (85, 7), (89, 7), (104, 8), (93, 8), (96, 8), (110, 9), (114, 9), (107, 9), (127, 10), (126, 10), (121, 10), (132, 11), (136, 11), (138, 11), (148, 12), (151, 12), (149, 12), (164, 13), (165, 13), (159, 13), (179, 14), (180, 14), (171, 14)])",3.0
non_spreading_dirlaynet_minbudget,0.3203586000017822,196.0,"(2, [(114, 1), (116, 1)])",2.0
non_spreading_minbudget,0.0206395999994128,196.0,"(2, [(114, 1), (116, 1)])",2.0
heuristic_minbudget,0.2567120000021532,196.0,"(1, [(7, 1), (26, 2), (39, 3), (40, 4), (62, 5), (66, 6), (89, 7), (92, 8)])",1.0
non_spreading_dirlaynet_minbudget,3.569212099944707,401.0,"(16, [(52, 1), (67, 1), (85, 1), (113, 1), (117, 1), (138, 1), (143, 1), (158, 1), (168, 1), (170, 1), (181, 1), (183, 1), (191, 1), (242, 1), (348, 1), (362, 1), (303, 2), (373, 2)])",16.0
non_spreading_minbudget,0.3825176000245847,401.0,"(18, [(67, 1), (138, 1), (143, 1), (85, 1), (348, 1), (158, 1), (168, 1), (170, 1), (362, 1), (303, 1), (113, 1), (242, 1), (52, 1), (181, 1), (117, 1), (183, 1), (373, 1), (191, 1)])",18.0
heuristic_minbudget,12.052152100019155,401.0,"(13, [(67, 1), (168, 1), (158, 1), (181, 1), (52, 1), (170, 1), (138, 1), (143, 1), (183, 1), (113, 1), (191, 1), (85, 1), (117, 1)])",13.0
non_spreading_dirlaynet_minbudget,3.796423199994024,401.0,"(73, [(5, 1), (7, 1), (8, 1), (24, 1), (39, 1), (40, 1), (43, 1), (50, 1), (54, 1), (69, 1), (70, 1), (74, 1), (75, 1), (79, 1), (82, 1), (87, 1), (90, 1), (93, 1), (95, 1), (100, 1), (104, 1), (119, 1), (121, 1), (124, 1), (125, 1), (135, 1), (136, 1), (137, 1), (141, 1), (144, 1), (148, 1), (151, 1), (154, 1), (156, 1), (168, 1), (169, 1), (175, 1), (177, 1), (179, 1), (193, 1), (194, 1), (195, 1), (197, 1), (198, 1), (200, 1), (206, 1), (207, 1), (210, 1), (217, 1), (228, 1), (243, 1), (247, 1), (248, 1), (258, 1), (275, 1), (280, 1), (283, 1), (285, 1), (291, 1), (304, 1), (306, 1), (313, 1), (317, 1), (318, 1), (338, 1), (340, 1), (342, 1), (347, 1), (371, 1), (383, 1), (384, 1), (385, 1), (397, 1), (208, 2), (227, 2), (232, 2), (234, 2), (237, 2), (244, 2), (255, 2), (256, 2), (271, 2), (277, 2), (279, 2), (282, 2), (295, 2), (298, 2), (299, 2), (303, 2), (311, 2), (315, 2), (322, 2), (323, 2), (324, 2), (328, 2), (331, 2), (352, 2), (381, 2), (389, 2), (392, 2), (393, 2)])",73.0
non_spreading_minbudget,0.410383999987971,401.0,"(101, [(256, 1), (258, 1), (5, 1), (7, 1), (8, 1), (271, 1), (275, 1), (277, 1), (279, 1), (24, 1), (280, 1), (282, 1), (283, 1), (285, 1), (291, 1), (39, 1), (40, 1), (295, 1), (298, 1), (43, 1), (299, 1), (303, 1), (304, 1), (50, 1), (306, 1), (54, 1), (311, 1), (313, 1), (315, 1), (317, 1), (318, 1), (322, 1), (323, 1), (324, 1), (69, 1), (70, 1), (328, 1), (74, 1), (75, 1), (331, 1), (79, 1), (82, 1), (338, 1), (340, 1), (342, 1), (87, 1), (90, 1), (347, 1), (93, 1), (95, 1), (352, 1), (100, 1), (104, 1), (371, 1), (119, 1), (121, 1), (124, 1), (125, 1), (381, 1), (383, 1), (384, 1), (385, 1), (389, 1), (135, 1), (136, 1), (137, 1), (392, 1), (393, 1), (141, 1), (397, 1), (144, 1), (148, 1), (151, 1), (154, 1), (156, 1), (168, 1), (169, 1), (175, 1), (177, 1), (179, 1), (193, 1), (194, 1), (195, 1), (197, 1), (198, 1), (200, 1), (206, 1), (207, 1), (208, 1), (210, 1), (217, 1), (227, 1), (228, 1), (232, 1), (234, 1), (237, 1), (243, 1), (244, 1), (247, 1), (248, 1), (255, 1)])",101.0
heuristic_minbudget,19.60972850001417,401.0,"(45, [(100, 1), (70, 1), (137, 1), (197, 1), (90, 1), (179, 1), (95, 1), (168, 1), (50, 1), (39, 1), (119, 1), (193, 1), (156, 1), (135, 1), (5, 1), (121, 1), (93, 1), (87, 1), (125, 1), (79, 1), (151, 1), (104, 1), (194, 1), (124, 1), (8, 1), (154, 1), (141, 1), (40, 1), (198, 1), (43, 1), (75, 1), (24, 1), (74, 1), (54, 1), (148, 1), (169, 1), (69, 1), (144, 1), (195, 1), (175, 1), (7, 1), (136, 1), (177, 1), (200, 1), (82, 1)])",45.0
non_spreading_dirlaynet_minbudget,4.570067599997856,401.0,"(55, [(2, 1), (5, 1), (8, 1), (12, 1), (16, 1), (19, 1), (22, 1), (26, 1), (28, 1), (41, 1), (43, 1), (45, 1), (57, 1), (64, 1), (72, 1), (78, 1), (83, 1), (96, 1), (106, 1), (117, 1), (118, 1), (122, 1), (129, 1), (130, 1), (133, 1), (135, 1), (141, 1), (145, 1), (153, 1), (159, 1), (161, 1), (173, 1), (174, 1), (200, 1), (209, 1), (216, 1), (224, 1), (225, 1), (235, 1), (245, 1), (246, 1), (251, 1), (260, 1), (293, 1), (296, 1), (304, 1), (319, 1), (338, 1), (340, 1), (343, 1), (351, 1), (358, 1), (366, 1), (384, 1), (395, 1), (212, 2), (215, 2), (218, 2), (226, 2), (236, 2), (237, 2), (242, 2), (255, 2), (262, 2), (263, 2), (264, 2), (270, 2), (274, 2), (284, 2), (287, 2), (324, 2), (355, 2), (357, 2), (382, 2), (398, 2)])",55.0
non_spreading_minbudget,0.4767513999831863,401.0,"(75, [(2, 1), (260, 1), (5, 1), (262, 1), (263, 1), (8, 1), (264, 1), (12, 1), (270, 1), (16, 1), (274, 1), (19, 1), (22, 1), (26, 1), (28, 1), (284, 1), (287, 1), (293, 1), (296, 1), (41, 1), (43, 1), (45, 1), (304, 1), (57, 1), (319, 1), (64, 1), (324, 1), (72, 1), (78, 1), (338, 1), (83, 1), (340, 1), (343, 1), (351, 1), (96, 1), (355, 1), (357, 1), (358, 1), (106, 1), (366, 1), (117, 1), (118, 1), (122, 1), (382, 1), (384, 1), (129, 1), (130, 1), (133, 1), (135, 1), (395, 1), (141, 1), (398, 1), (145, 1), (153, 1), (159, 1), (161, 1), (173, 1), (174, 1), (200, 1), (209, 1), (212, 1), (215, 1), (216, 1), (218, 1), (224, 1), (225, 1), (226, 1), (235, 1), (236, 1), (237, 1), (242, 1), (245, 1), (246, 1), (251, 1), (255, 1)])",75.0
heuristic_minbudget,19.08076510002138,401.0,"(34, [(159, 1), (72, 1), (64, 1), (12, 1), (28, 1), (45, 1), (133, 1), (106, 1), (135, 1), (5, 1), (145, 1), (153, 1), (26, 1), (8, 1), (141, 1), (130, 1), (173, 1), (19, 1), (96, 1), (161, 1), (129, 1), (2, 1), (43, 1), (22, 1), (122, 1), (118, 1), (174, 1), (57, 1), (83, 1), (78, 1), (16, 1), (117, 1), (200, 1), (41, 1)])",34.0
non_spreading_dirlaynet_minbudget,4.071277800016105,401.0,"(26, [(10, 1), (11, 1), (22, 1), (42, 1), (47, 1), (50, 1), (66, 1), (117, 1), (118, 1), (119, 1), (130, 1), (153, 1), (186, 1), (191, 1), (197, 1), (198, 1), (216, 1), (242, 1), (250, 1), (268, 1), (274, 1), (275, 1), (277, 1), (354, 1), (366, 1), (376, 1), (218, 2), (220, 2), (222, 2), (231, 2), (261, 2), (287, 2), (325, 2), (336, 2), (337, 2), (361, 2)])",26.0
non_spreading_minbudget,0.4345508000114932,401.0,"(36, [(130, 1), (261, 1), (10, 1), (11, 1), (268, 1), (274, 1), (275, 1), (277, 1), (22, 1), (153, 1), (287, 1), (42, 1), (47, 1), (50, 1), (186, 1), (191, 1), (66, 1), (325, 1), (198, 1), (197, 1), (336, 1), (337, 1), (216, 1), (218, 1), (220, 1), (222, 1), (354, 1), (231, 1), (361, 1), (366, 1), (242, 1), (117, 1), (118, 1), (119, 1), (376, 1), (250, 1)])",36.0
heuristic_minbudget,14.315269500017166,401.0,"(16, [(197, 1), (50, 1), (119, 1), (66, 1), (10, 1), (153, 1), (130, 1), (11, 1), (47, 1), (198, 1), (42, 1), (22, 1), (186, 1), (118, 1), (191, 1), (117, 1)])",16.0
non_spreading_dirlaynet_minbudget,3.990672199986875,401.0,"(12, [(27, 1), (33, 1), (55, 1), (70, 1), (76, 1), (104, 1), (154, 1), (161, 1), (215, 1), (243, 1), (277, 1), (392, 1), (286, 2), (294, 2), (346, 2), (395, 2)])",12.0
non_spreading_minbudget,0.434597700019367,401.0,"(16, [(70, 1), (392, 1), (395, 1), (76, 1), (277, 1), (215, 1), (346, 1), (154, 1), (27, 1), (286, 1), (33, 1), (161, 1), (294, 1), (104, 1), (243, 1), (55, 1)])",16.0
heuristic_minbudget,13.397183900000528,401.0,"(8, [(70, 1), (55, 1), (76, 1), (27, 1), (33, 1), (104, 1), (154, 1), (161, 1)])",8.0
non_spreading_dirlaynet_minbudget,4.029086299997289,401.0,"(70, [(3, 1), (8, 1), (16, 1), (36, 1), (39, 1), (40, 1), (45, 1), (48, 1), (59, 1), (61, 1), (62, 1), (64, 1), (74, 1), (75, 1), (76, 1), (83, 1), (88, 1), (97, 1), (99, 1), (101, 1), (105, 1), (106, 1), (109, 1), (112, 1), (113, 1), (117, 1), (123, 1), (140, 1), (142, 1), (149, 1), (152, 1), (155, 1), (160, 1), (167, 1), (169, 1), (173, 1), (179, 1), (186, 1), (197, 1), (199, 1), (200, 1), (203, 1), (204, 1), (207, 1), (213, 1), (214, 1), (216, 1), (220, 1), (224, 1), (229, 1), (233, 1), (238, 1), (250, 1), (252, 1), (254, 1), (258, 1), (280, 1), (281, 1), (283, 1), (309, 1), (313, 1), (333, 1), (338, 1), (340, 1), (366, 1), (372, 1), (384, 1), (390, 1), (391, 1), (400, 1), (215, 2), (218, 2), (222, 2), (227, 2), (230, 2), (234, 2), (236, 2), (244, 2), (255, 2), (261, 2), (268, 2), (274, 2), (276, 2), (284, 2), (285, 2), (289, 2), (302, 2), (310, 2), (314, 2), (315, 2), (350, 2), (355, 2), (357, 2), (368, 2), (381, 2), (382, 2), (398, 2), (399, 2)])",70.0
non_spreading_minbudget,0.4722894000005908,401.0,"(98, [(258, 1), (3, 1), (261, 1), (8, 1), (268, 1), (16, 1), (274, 1), (276, 1), (280, 1), (281, 1), (283, 1), (284, 1), (285, 1), (289, 1), (36, 1), (39, 1), (40, 1), (45, 1), (302, 1), (48, 1), (309, 1), (310, 1), (313, 1), (314, 1), (59, 1), (315, 1), (61, 1), (62, 1), (64, 1), (74, 1), (75, 1), (76, 1), (333, 1), (338, 1), (83, 1), (340, 1), (88, 1), (350, 1), (97, 1), (99, 1), (355, 1), (101, 1), (357, 1), (105, 1), (106, 1), (109, 1), (366, 1), (112, 1), (113, 1), (368, 1), (372, 1), (117, 1), (123, 1), (381, 1), (382, 1), (384, 1), (390, 1), (391, 1), (140, 1), (142, 1), (398, 1), (399, 1), (400, 1), (149, 1), (152, 1), (155, 1), (160, 1), (167, 1), (169, 1), (173, 1), (179, 1), (186, 1), (197, 1), (199, 1), (200, 1), (203, 1), (204, 1), (207, 1), (213, 1), (214, 1), (215, 1), (216, 1), (218, 1), (220, 1), (222, 1), (224, 1), (227, 1), (229, 1), (230, 1), (233, 1), (234, 1), (236, 1), (238, 1), (244, 1), (250, 1), (252, 1), (254, 1), (255, 1)])",98.0
heuristic_minbudget,18.70579269999871,401.0,"(41, [(197, 1), (179, 1), (88, 1), (160, 1), (140, 1), (64, 1), (101, 1), (39, 1), (155, 1), (109, 1), (45, 1), (76, 1), (106, 1), (59, 1), (167, 1), (3, 1), (8, 1), (61, 1), (40, 1), (173, 1), (48, 1), (199, 1), (75, 1), (142, 1), (74, 1), (169, 1), (113, 1), (186, 1), (99, 1), (36, 1), (123, 1), (83, 1), (149, 1), (97, 1), (112, 1), (16, 1), (62, 1), (117, 1), (200, 1), (152, 1), (105, 1)])",41.0
non_spreading_dirlaynet_minbudget,3.926811799989082,401.0,"(11, [(1, 1), (6, 1), (49, 1), (56, 1), (97, 1), (122, 1), (135, 1), (194, 1), (268, 1), (301, 1), (400, 1), (358, 2), (369, 2)])",11.0
non_spreading_minbudget,0.3770258000004105,401.0,"(13, [(97, 1), (1, 1), (194, 1), (6, 1), (358, 1), (135, 1), (268, 1), (301, 1), (400, 1), (369, 1), (49, 1), (56, 1), (122, 1)])",13.0
heuristic_minbudget,12.923545599973297,401.0,"(8, [(135, 1), (1, 1), (194, 1), (56, 1), (6, 1), (122, 1), (49, 1), (97, 1)])",8.0
non_spreading_dirlaynet_minbudget,3.675889200007077,401.0,"(50, [(1, 1), (6, 1), (14, 1), (21, 1), (23, 1), (24, 1), (38, 1), (42, 1), (47, 1), (49, 1), (56, 1), (65, 1), (73, 1), (77, 1), (85, 1), (93, 1), (100, 1), (102, 1), (119, 1), (120, 1), (121, 1), (137, 1), (146, 1), (151, 1), (158, 1), (160, 1), (174, 1), (177, 1), (185, 1), (190, 1), (192, 1), (209, 1), (213, 1), (221, 1), (238, 1), (243, 1), (257, 1), (286, 1), (290, 1), (301, 1), (304, 1), (330, 1), (340, 1), (342, 1), (343, 1), (347, 1), (356, 1), (365, 1), (375, 1), (391, 1), (202, 2), (215, 2), (249, 2), (263, 2), (293, 2), (294, 2), (303, 2), (322, 2), (323, 2), (326, 2), (331, 2), (336, 2), (337, 2), (349, 2), (350, 2), (355, 2), (372, 2), (381, 2), (382, 2), (387, 2)])",50.0
non_spreading_minbudget,0.3953502000076696,401.0,"(70, [(257, 1), (1, 1), (6, 1), (263, 1), (14, 1), (21, 1), (23, 1), (24, 1), (286, 1), (290, 1), (293, 1), (294, 1), (38, 1), (42, 1), (301, 1), (303, 1), (304, 1), (49, 1), (47, 1), (56, 1), (65, 1), (322, 1), (323, 1), (326, 1), (73, 1), (330, 1), (331, 1), (77, 1), (336, 1), (337, 1), (340, 1), (85, 1), (342, 1), (343, 1), (347, 1), (349, 1), (350, 1), (93, 1), (355, 1), (100, 1), (356, 1), (102, 1), (365, 1), (372, 1), (119, 1), (375, 1), (120, 1), (121, 1), (381, 1), (382, 1), (387, 1), (391, 1), (137, 1), (146, 1), (151, 1), (158, 1), (160, 1), (174, 1), (177, 1), (185, 1), (190, 1), (192, 1), (202, 1), (209, 1), (213, 1), (215, 1), (221, 1), (238, 1), (243, 1), (249, 1)])",70.0
heuristic_minbudget,16.75180690002162,401.0,"(31, [(146, 1), (77, 1), (100, 1), (102, 1), (137, 1), (160, 1), (192, 1), (119, 1), (38, 1), (190, 1), (121, 1), (158, 1), (93, 1), (151, 1), (1, 1), (185, 1), (14, 1), (56, 1), (6, 1), (47, 1), (42, 1), (120, 1), (24, 1), (21, 1), (49, 1), (73, 1), (23, 1), (174, 1), (65, 1), (85, 1), (177, 1)])",31.0
non_spreading_dirlaynet_minbudget,3.79833050002344,401.0,"(41, [(17, 1), (26, 1), (28, 1), (47, 1), (53, 1), (56, 1), (61, 1), (71, 1), (76, 1), (82, 1), (98, 1), (103, 1), (106, 1), (109, 1), (148, 1), (151, 1), (167, 1), (169, 1), (170, 1), (174, 1), (178, 1), (185, 1), (186, 1), (194, 1), (195, 1), (199, 1), (209, 1), (216, 1), (220, 1), (224, 1), (226, 1), (260, 1), (269, 1), (278, 1), (306, 1), (324, 1), (348, 1), (360, 1), (366, 1), (369, 1), (378, 1), (201, 2), (211, 2), (222, 2), (243, 2), (252, 2), (270, 2), (288, 2), (312, 2), (328, 2), (356, 2), (388, 2), (393, 2), (398, 2), (400, 2)])",41.0
